DateTime,kVA,Min Temp,Max Temp,rainfall,Temp,week-1,week-2
4/21/2017 0:00,1078,13,29.6,0,18,770,968
4/21/2017 1:00,1012,13,29.6,0,18,726,798.5897128
4/21/2017 2:00,836,13,29.6,0,15,704,682
4/21/2017 3:00,836,13,29.6,0,15,704,682
4/21/2017 4:00,836,13,29.6,0,11,748,682
4/21/2017 5:00,858,13,29.6,0,11,814,748
4/21/2017 6:00,1056,13,29.6,0,15,1144,946
4/21/2017 6:30,1386,13,29.6,0,17,1232,1144
4/21/2017 7:00,1474,13,29.6,0,19,1364,1298
4/21/2017 7:30,1760,13,29.6,0,21,1452,1452
4/21/2017 8:00,1870,13,29.6,0,19.5,1474,1672
4/21/2017 8:30,1980,13,29.6,0,18,1562,1826
4/21/2017 9:00,1914,13,29.6,0,21.5,1606,1826
4/21/2017 9:30,1826,13,29.6,0,25,1606,1694
4/21/2017 10:00,1848,13,29.6,0,22.5,1606,1760
4/21/2017 11:00,1870,13,29.6,0,20,1430,1738
4/21/2017 12:00,1826,13,29.6,0,21,1342,1672
4/21/2017 13:00,1760,13,29.6,0,22,1232,1584
4/21/2017 14:00,1694,13,29.6,0,22,1188,1452
4/21/2017 15:00,1628,13,29.6,0,27,1210,1408
4/21/2017 16:00,1694,13,29.6,0,26,1276,1496
4/21/2017 17:00,1782,13,29.6,0,27,1232,1540
4/21/2017 17:30,1738,13,29.6,0,24,1254,1606
4/21/2017 18:00,1760,13,29.6,0,23.5,1364,1540
4/21/2017 18:30,1826,13,29.6,0,23,1650,1606
4/21/2017 19:00,1958,13,29.6,0,21.5,1958,1804
4/21/2017 19:30,2266,13,29.6,0,20,2024,2002
4/21/2017 20:00,2376,13,29.6,0,20,1958,2156
4/21/2017 20:30,2486,13,29.6,0,20,1892,2090
4/21/2017 21:00,2332,13,29.6,0,20,1760,2024
4/21/2017 22:00,2002,13,29.6,0,20,1320,1848
4/21/2017 23:00,1760,13,29.6,0,20,924,1452
4/22/2017 0:00,1320,13.8,29.9,0,16,880,836
4/22/2017 1:00,880,13.8,29.9,0,17,748,715
4/22/2017 2:00,946,13.8,29.9,0,16,748,814
4/22/2017 3:00,946,13.8,29.9,0,15,748,814
4/22/2017 4:00,946,13.8,29.9,0,15,726,814
4/22/2017 5:00,968,13.8,29.9,0,14,154,836
4/22/2017 6:00,1012,13.8,29.9,0,16,1287.913069,836
4/22/2017 6:30,1320,13.8,29.9,0,17,1287.913069,1078
4/22/2017 7:00,1430,13.8,29.9,0,17.5,1640.22542,1232
4/22/2017 7:30,1640.22542,13.8,29.9,0,18,1640.22542,1364
4/22/2017 8:00,2200,13.8,29.9,0,19,1823.775585,1496
4/22/2017 8:30,1914,13.8,29.9,0,20,2112,1606
4/22/2017 9:00,1914,13.8,29.9,0,23.5,1914,1694
4/22/2017 9:30,1980,13.8,29.9,0,27,1925,1797.012792
4/22/2017 10:00,2002,13.8,29.9,0,23.5,2068,1870
4/22/2017 11:00,1936,13.8,29.9,0,20,1694,1804
4/22/2017 12:00,1782,13.8,29.9,0,21,2574,1628
4/22/2017 13:00,1672,13.8,29.9,0,26,1276,1452
4/22/2017 14:00,1584,13.8,29.9,0,26,1210,1386
4/22/2017 15:00,1562,13.8,29.9,0,28,654.5,1320
4/22/2017 16:00,1452,13.8,29.9,0,28,1870,1364
4/22/2017 17:00,1562,13.8,29.9,0,27,1452,1320
4/22/2017 17:30,1628,13.8,29.9,0,24,1430,1364
4/22/2017 18:00,1650,13.8,29.9,0,22,1650,1320
4/22/2017 18:30,1980,13.8,29.9,0,20,1892,1342
4/22/2017 19:00,2134,13.8,29.9,0,20,2046,1540
4/22/2017 19:30,2200,13.8,29.9,0,20,1914,1980
4/22/2017 20:00,2178,13.8,29.9,0,18.5,2068,2200
4/22/2017 20:30,2090,13.8,29.9,0,17,1936,2090
4/22/2017 21:00,1980,13.8,29.9,0,17,1760,1782
4/22/2017 22:00,1804,13.8,29.9,0,17,1342,1364
4/22/2017 23:00,1364,13.8,29.9,0,19,1100,968
4/23/2017 0:00,902,11.5,27.4,16.6,18,792,770
4/23/2017 1:00,880,11.5,27.4,16.6,19,616,924
4/23/2017 2:00,792,11.5,27.4,16.6,13,616,660
4/23/2017 3:00,770,11.5,27.4,16.6,16,616,660
4/23/2017 4:00,748,11.5,27.4,16.6,12,704,660
4/23/2017 5:00,770,11.5,27.4,16.6,15,814,836
4/23/2017 6:00,1100,11.5,27.4,16.6,17,1144,1144
4/23/2017 6:30,1254,11.5,27.4,16.6,16,1452,1287.913069
4/23/2017 7:00,1496,11.5,27.4,16.6,16.5,1474,1287.913069
4/23/2017 7:30,1672,11.5,27.4,16.6,17,1562,1640.22542
4/23/2017 8:00,1782,11.5,27.4,16.6,19.5,1606,3058
4/23/2017 8:30,1870,11.5,27.4,16.6,22,1650,2860
4/23/2017 9:00,1870,11.5,27.4,16.6,23,1672,2508
4/23/2017 9:30,1782,11.5,27.4,16.6,24,1738,2310
4/23/2017 10:00,1760,11.5,27.4,16.6,24.5,1672,2376
4/23/2017 11:00,1760,11.5,27.4,16.6,25,1628,1738
4/23/2017 12:00,1738,11.5,27.4,16.6,26,1540,1760
4/23/2017 13:00,1650,11.5,27.4,16.6,26,1496,1606
4/23/2017 14:00,1650,11.5,27.4,16.6,26,1474,1540
4/23/2017 15:00,1650,11.5,27.4,16.6,28,1496,2090
4/23/2017 16:00,1716,11.5,27.4,16.6,27,1562,1760
4/23/2017 17:00,1672,11.5,27.4,16.6,28,1584,1760
4/23/2017 17:30,1672,11.5,27.4,16.6,26,1584,1782
4/23/2017 18:00,1606,11.5,27.4,16.6,23,1584,1760
4/23/2017 18:30,1672,11.5,27.4,16.6,20,1848,1980
4/23/2017 19:00,1870,11.5,27.4,16.6,19,2112,1958
4/23/2017 19:30,2134,11.5,27.4,16.6,18,2244,2266
4/23/2017 20:00,2376,11.5,27.4,16.6,17.5,2200,2530
4/23/2017 20:30,2354,11.5,27.4,16.6,17,2002,2420
4/23/2017 21:00,2200,11.5,27.4,16.6,17,1936,2266
4/23/2017 22:00,2090,11.5,27.4,16.6,17,1474,2134
4/23/2017 23:00,1694,11.5,27.4,16.6,18,1100,1606
4/24/2017 0:00,968,13.4,20.2,3.5,18,748,1122
4/24/2017 1:00,1210,13.4,20.2,3.5,20,704,836
4/24/2017 2:00,770,13.4,20.2,3.5,18,682,858
4/24/2017 3:00,770,13.4,20.2,3.5,13,682,858
4/24/2017 4:00,770,13.4,20.2,3.5,16,748,858
4/24/2017 5:00,792,13.4,20.2,3.5,12,814,858
4/24/2017 6:00,968,13.4,20.2,3.5,14,924,1056
4/24/2017 6:30,1166,13.4,20.2,3.5,17,1232,1474
4/24/2017 7:00,1342,13.4,20.2,3.5,18,1408,2002
4/24/2017 7:30,1562,13.4,20.2,3.5,19,1584,1540
4/24/2017 8:00,1848,13.4,20.2,3.5,21,1804,1628
4/24/2017 8:30,1958,13.4,20.2,3.5,23,1826,1694
4/24/2017 9:00,1980,13.4,20.2,3.5,24.5,1738,1782
4/24/2017 9:30,1826,13.4,20.2,3.5,26,1826,1672
4/24/2017 10:00,1804,13.4,20.2,3.5,26,1782,1797.012792
4/24/2017 11:00,1870,13.4,20.2,3.5,26,1694,1804
4/24/2017 12:00,1782,13.4,20.2,3.5,26,1628,1628
4/24/2017 13:00,1760,13.4,20.2,3.5,28,1650,1584
4/24/2017 14:00,1606,13.4,20.2,3.5,29,1694,1650
4/24/2017 15:00,1540,13.4,20.2,3.5,30,1606,1628
4/24/2017 16:00,1584,13.4,20.2,3.5,29,1606,1628
4/24/2017 17:00,1584,13.4,20.2,3.5,27,1584,1650
4/24/2017 17:30,1606,13.4,20.2,3.5,25,1584,1650
4/24/2017 18:00,1496,13.4,20.2,3.5,22,1584,1672
4/24/2017 18:30,1606,13.4,20.2,3.5,19,1760,1716
4/24/2017 19:00,1782,13.4,20.2,3.5,18,2178,1826
4/24/2017 19:30,2178,13.4,20.2,3.5,17,2244,2156
4/24/2017 20:00,2464,13.4,20.2,3.5,19.5,2178,2420
4/24/2017 20:30,2376,13.4,20.2,3.5,22,2046,2222
4/24/2017 21:00,2156,13.4,20.2,3.5,21,1936,2178
4/24/2017 22:00,2046,13.4,20.2,3.5,20,1430,1958
4/24/2017 23:00,1540,13.4,20.2,3.5,18,968,1540
4/25/2017 0:00,1320,10.2,27.5,11.1,18,770,968
4/25/2017 1:00,1012,10.2,27.5,11.1,17,704,858
4/25/2017 2:00,704,10.2,27.5,11.1,18,704,682
4/25/2017 3:00,704,10.2,27.5,11.1,18,704,682
4/25/2017 4:00,682,10.2,27.5,11.1,16,748,682
4/25/2017 5:00,880,10.2,27.5,11.1,16,968,880
4/25/2017 6:00,924,10.2,27.5,11.1,15,1364,1100
4/25/2017 6:30,1188,10.2,27.5,11.1,18,1408,1276
4/25/2017 7:00,1430,10.2,27.5,11.1,19.5,1496,1452
4/25/2017 7:30,1650,10.2,27.5,11.1,21,1584,1562
4/25/2017 8:00,1782,10.2,27.5,11.1,22.5,1672,1738
4/25/2017 8:30,1782,10.2,27.5,11.1,24,1694,1804
4/25/2017 9:00,1760,10.2,27.5,11.1,24.5,1628,1804
4/25/2017 9:30,1694,10.2,27.5,11.1,25,1628,1694
4/25/2017 10:00,1672,10.2,27.5,11.1,26,1694,1716
4/25/2017 11:00,1694,10.2,27.5,11.1,27,1672,1694
4/25/2017 12:00,1760,10.2,27.5,11.1,28,1562,1672
4/25/2017 13:00,1606,10.2,27.5,11.1,29,1540,1606
4/25/2017 14:00,1584,10.2,27.5,11.1,28,1430,1650
4/25/2017 15:00,1474,10.2,27.5,11.1,29,1540,1562
4/25/2017 16:00,1650,10.2,27.5,11.1,29,1562,1540
4/25/2017 17:00,1650,10.2,27.5,11.1,28,1584,1650
4/25/2017 17:30,1672,10.2,27.5,11.1,26,1650,1672
4/25/2017 18:00,1650,10.2,27.5,11.1,24.5,1650,1672
4/25/2017 18:30,1716,10.2,27.5,11.1,23,1804,1650
4/25/2017 19:00,1958,10.2,27.5,11.1,22.5,2112,1782
4/25/2017 19:30,2200,10.2,27.5,11.1,22,2266,2112
4/25/2017 20:00,2552,10.2,27.5,11.1,21.5,2112,2420
4/25/2017 20:30,2442,10.2,27.5,11.1,21,2002,2310
4/25/2017 21:00,2266,10.2,27.5,11.1,20.5,1804,2178
4/25/2017 22:00,2112,10.2,27.5,11.1,20,1430,1980
4/25/2017 23:00,1606,10.2,27.5,11.1,21,880,1540
4/26/2017 0:00,385,13.4,27.4,0,17,880,1056
4/26/2017 1:00,902,13.4,27.4,0,17,704,924
4/26/2017 2:00,990,13.4,27.4,0,19,704,792
4/26/2017 3:00,770,13.4,27.4,0,16,660,792
4/26/2017 4:00,748,13.4,27.4,0,18,748,792
4/26/2017 5:00,814,13.4,27.4,0,15,1100,880
4/26/2017 6:00,1100,13.4,27.4,0,14,1210,1056
4/26/2017 6:30,1254,13.4,27.4,0,19,1287.913069,1232
4/26/2017 7:00,1540,13.4,27.4,0,21,1738,1342
4/26/2017 7:30,1694,13.4,27.4,0,23,1716,1540
4/26/2017 8:00,1848,13.4,27.4,0,22.5,1738,1540
4/26/2017 8:30,1870,13.4,27.4,0,22,1782,1738
4/26/2017 9:00,1892,13.4,27.4,0,24,1694,1738
4/26/2017 9:30,1782,13.4,27.4,0,26,1650,1716
4/26/2017 10:00,1826,13.4,27.4,0,27,1650,1760
4/26/2017 11:00,1848,13.4,27.4,0,28,1562,1694
4/26/2017 12:00,1826,13.4,27.4,0,28,1540,1738
4/26/2017 13:00,1760,13.4,27.4,0,29,1496,1562
4/26/2017 14:00,1760,13.4,27.4,0,29,1804,1606
4/26/2017 15:00,1716,13.4,27.4,0,27,1694,1562
4/26/2017 16:00,1716,13.4,27.4,0,28,1628,1584
4/26/2017 17:00,1672,13.4,27.4,0,27,1562,1606
4/26/2017 17:30,1760,13.4,27.4,0,26,1540,1562
4/26/2017 18:00,1870,13.4,27.4,0,24.5,1562,1584
4/26/2017 18:30,1870,13.4,27.4,0,23,1760,1650
4/26/2017 19:00,2090,13.4,27.4,0,22.5,2090,1936
4/26/2017 19:30,2332,13.4,27.4,0,22,2244,2156
4/26/2017 20:00,2640,13.4,27.4,0,22.5,2156,2332
4/26/2017 20:30,2442,13.4,27.4,0,23,1980,2244
4/26/2017 21:00,2332,13.4,27.4,0,21.5,1848,2200
4/26/2017 22:00,2156,13.4,27.4,0,20,1474,2024
4/26/2017 23:00,1606,13.4,27.4,0,19,1100,1628
4/27/2017 0:00,1166,14,28,0.5,19,792,1166
4/27/2017 1:00,792,14,28,0.5,19,704,858
4/27/2017 2:00,770,14,28,0.5,17,704,858
4/27/2017 3:00,770,14,28,0.5,18,704,858
4/27/2017 4:00,770,14,28,0.5,17,792,858
4/27/2017 5:00,792,14,28,0.5,18,946,990
4/27/2017 6:00,1100,14,28,0.5,15,1188,1100
4/27/2017 6:30,1254,14,28,0.5,16,1342,1430
4/27/2017 7:00,1496,14,28,0.5,17.5,1408,1518
4/27/2017 7:30,1606,14,28,0.5,19,1606,1562
4/27/2017 8:00,1826,14,28,0.5,21,1716,1782
4/27/2017 8:30,1936,14,28,0.5,23,1760,1848
4/27/2017 9:00,1870,14,28,0.5,24,1628,1826
4/27/2017 9:30,1870,14,28,0.5,25,1672,1804
4/27/2017 10:00,1892,14,28,0.5,26,1716,1760
4/27/2017 11:00,1914,14,28,0.5,27,1672,1782
4/27/2017 12:00,1892,14,28,0.5,28,1584,1804
4/27/2017 13:00,1826,14,28,0.5,29,1540,1760
4/27/2017 14:00,1650,14,28,0.5,29,1540,1738
4/27/2017 15:00,1540,14,28,0.5,28,1540,1738
4/27/2017 16:00,1694,14,28,0.5,28,1562,1760
4/27/2017 17:00,1760,14,28,0.5,26,1562,1804
4/27/2017 17:30,2068,14,28,0.5,26,1628,1782
4/27/2017 18:00,2156,14,28,0.5,25.5,1760,1782
4/27/2017 18:30,1985.055629,14,28,0.5,25,1892,1782
4/27/2017 19:00,1980,14,28,0.5,24.5,2178,1914
4/27/2017 19:30,2156,14,28,0.5,24,2266,2332
4/27/2017 20:00,2200,14,28,0.5,22.5,2046,2552
4/27/2017 20:30,2002,14,28,0.5,21,1980,2398
4/27/2017 21:00,1826,14,28,0.5,20.5,1826,2244
4/27/2017 22:00,1716,14,28,0.5,20,1364,2134
4/27/2017 23:00,1254,14,28,0.5,18,968,1584
4/28/2017 0:00,1100,11.5,28.2,12.8,18,798.5897128,1078
4/28/2017 1:00,880,11.5,28.2,12.8,18,682,1012
4/28/2017 2:00,704,11.5,28.2,12.8,17,682,836
4/28/2017 3:00,704,11.5,28.2,12.8,17,682,836
4/28/2017 4:00,682,11.5,28.2,12.8,16,748,836
4/28/2017 5:00,682,11.5,28.2,12.8,17,946,858
4/28/2017 6:00,924,11.5,28.2,12.8,14,1144,1056
4/28/2017 6:30,1166,11.5,28.2,12.8,18,1298,1386
4/28/2017 7:00,1452,11.5,28.2,12.8,18.5,1452,1474
4/28/2017 7:30,1518,11.5,28.2,12.8,19,1672,1760
4/28/2017 8:00,1672,11.5,28.2,12.8,21,1826,1870
4/28/2017 8:30,1760,11.5,28.2,12.8,23,1826,1980
4/28/2017 9:00,1694,11.5,28.2,12.8,24.5,1694,1914
4/28/2017 9:30,1606,11.5,28.2,12.8,26,1760,1826
4/28/2017 10:00,1540,11.5,28.2,12.8,26.5,1738,1848
4/28/2017 11:00,1672,11.5,28.2,12.8,27,1672,1870
4/28/2017 12:00,1606,11.5,28.2,12.8,29,1584,1826
4/28/2017 13:00,1540,11.5,28.2,12.8,28,1452,1760
4/28/2017 14:00,1430,11.5,28.2,12.8,29,1408,1694
4/28/2017 15:00,1408,11.5,28.2,12.8,26,1496,1628
4/28/2017 16:00,1540,11.5,28.2,12.8,26,1540,1694
4/28/2017 17:00,1562,11.5,28.2,12.8,26,1606,1782
4/28/2017 17:30,1540,11.5,28.2,12.8,24,1540,1738
4/28/2017 18:00,1540,11.5,28.2,12.8,24.5,1606,1760
4/28/2017 18:30,1540,11.5,28.2,12.8,25,1804,1826
4/28/2017 19:00,1628,11.5,28.2,12.8,24,2002,1958
4/28/2017 19:30,1892,11.5,28.2,12.8,23,2156,2266
4/28/2017 20:00,2266,11.5,28.2,12.8,22.5,2090,2376
4/28/2017 20:30,2134,11.5,28.2,12.8,22,2024,2486
4/28/2017 21:00,2068,11.5,28.2,12.8,22,1848,2332
4/28/2017 22:00,1914,11.5,28.2,12.8,22,1452,2002
4/28/2017 23:00,1408,11.5,28.2,12.8,18,836,1760
4/29/2017 0:00,1100,15.5,28,0,15,715,1320
4/29/2017 1:00,748,15.5,28,0,17,814,880
4/29/2017 2:00,748,15.5,28,0,19,814,946
4/29/2017 3:00,704,15.5,28,0,17,814,946
4/29/2017 4:00,704,15.5,28,0,18,836,946
4/29/2017 5:00,836,15.5,28,0,16,836,968
4/29/2017 6:00,1100,15.5,28,0,15,1078,1012
4/29/2017 6:30,1276,15.5,28,0,17,1232,1320
4/29/2017 7:00,1298,15.5,28,0,18.5,1364,1430
4/29/2017 7:30,1408,15.5,28,0,20,1496,1640.22542
4/29/2017 8:00,1474,15.5,28,0,22,1606,2200
4/29/2017 8:30,1562,15.5,28,0,24,1694,1914
4/29/2017 9:00,1694,15.5,28,0,24.5,1797.012792,1914
4/29/2017 9:30,1650,15.5,28,0,25,1870,1980
4/29/2017 10:00,1716,15.5,28,0,26,1804,2002
4/29/2017 11:00,1606,15.5,28,0,27,1628,1936
4/29/2017 12:00,1496,15.5,28,0,28,1452,1782
4/29/2017 13:00,1496,15.5,28,0,28,1386,1672
4/29/2017 14:00,1342,15.5,28,0,28,1320,1584
4/29/2017 15:00,1342,15.5,28,0,27,1364,1562
4/29/2017 16:00,1342,15.5,28,0,27,1320,1452
4/29/2017 17:00,1386,15.5,28,0,25,1364,1562
4/29/2017 17:30,1320,15.5,28,0,25,1320,1628
4/29/2017 18:00,1320,15.5,28,0,25,1342,1650
4/29/2017 18:30,1430,15.5,28,0,25,1540,1980
4/29/2017 19:00,1694,15.5,28,0,24.5,1980,2134
4/29/2017 19:30,2046,15.5,28,0,24,2200,2200
4/29/2017 20:00,2046,15.5,28,0,23,2090,2178
4/29/2017 20:30,1980,15.5,28,0,22,1782,2090
4/29/2017 21:00,1804,15.5,28,0,21,1364,1980
4/29/2017 22:00,1650,15.5,28,0,20,968,1804
4/29/2017 23:00,1210,15.5,28,0,19,770,1364
4/30/2017 0:00,902,14.8,29,0.1,14,924,902
4/30/2017 1:00,836,14.8,29,0.1,20,660,880
4/30/2017 2:00,682,14.8,29,0.1,19,660,792
4/30/2017 3:00,682,14.8,29,0.1,19,660,770
4/30/2017 4:00,704,14.8,29,0.1,20,836,748
4/30/2017 5:00,726,14.8,29,0.1,19,1144,770
4/30/2017 6:00,858,14.8,29,0.1,15,1287.913069,1100
4/30/2017 6:30,1034,14.8,29,0.1,19,1287.913069,1254
4/30/2017 7:00,1254,14.8,29,0.1,20,1640.22542,1496
4/30/2017 7:30,1320,14.8,29,0.1,21,3058,1672
4/30/2017 8:00,1518,14.8,29,0.1,21.5,2860,1782
4/30/2017 8:30,1584,14.8,29,0.1,22,2508,1870
4/30/2017 9:00,1606,14.8,29,0.1,24.5,2310,1870
4/30/2017 9:30,1540,14.8,29,0.1,27,2376,1782
4/30/2017 10:00,1496,14.8,29,0.1,27.5,1738,1760
4/30/2017 11:00,1540,14.8,29,0.1,28,1760,1760
4/30/2017 12:00,1474,14.8,29,0.1,28,1606,1738
4/30/2017 13:00,1452,14.8,29,0.1,28,1540,1650
4/30/2017 14:00,1430,14.8,29,0.1,26,2090,1650
4/30/2017 15:00,1474,14.8,29,0.1,25,1760,1650
4/30/2017 16:00,1518,14.8,29,0.1,25,1760,1716
4/30/2017 17:00,1540,14.8,29,0.1,25,1782,1672
4/30/2017 17:30,1562,14.8,29,0.1,25,1760,1672
4/30/2017 18:00,1518,14.8,29,0.1,24.5,1980,1606
4/30/2017 18:30,1562,14.8,29,0.1,24,1958,1672
4/30/2017 19:00,1606,14.8,29,0.1,23.5,2266,1870
4/30/2017 19:30,1936,14.8,29,0.1,23,2530,2134
4/30/2017 20:00,2222,14.8,29,0.1,22,2420,2376
4/30/2017 20:30,2134,14.8,29,0.1,21,2266,2354
4/30/2017 21:00,2068,14.8,29,0.1,20.5,2134,2200
4/30/2017 22:00,1914,14.8,29,0.1,20,1606,2090
4/30/2017 23:00,1496,14.8,29,0.1,20,1122,1694
5/1/2017 0:00,836,16.8,28,0,17,836,968
5/1/2017 1:00,792,16.8,28,0,20,858,1210
5/1/2017 2:00,704,16.8,28,0,19,858,770
5/1/2017 3:00,704,16.8,28,0,19,858,770
5/1/2017 4:00,704,16.8,28,0,19,858,770
5/1/2017 5:00,770,16.8,28,0,20,1056,792
5/1/2017 6:00,1056,16.8,28,0,16,1474,968
5/1/2017 6:30,1188,16.8,28,0,16,2002,1166
5/1/2017 7:00,1342,16.8,28,0,18,1540,1342
5/1/2017 7:30,1474,16.8,28,0,20,1628,1562
5/1/2017 8:00,1606,16.8,28,0,22,1694,1848
5/1/2017 8:30,1672,16.8,28,0,24,1782,1958
5/1/2017 9:00,1738,16.8,28,0,23,1672,1980
5/1/2017 9:30,1650,16.8,28,0,22,1797.012792,1826
5/1/2017 10:00,1628,16.8,28,0,24.5,1804,1804
5/1/2017 11:00,1628,16.8,28,0,27,1628,1870
5/1/2017 12:00,1672,16.8,28,0,28,1584,1782
5/1/2017 13:00,1606,16.8,28,0,27,1650,1760
5/1/2017 14:00,1584,16.8,28,0,16,1628,1606
5/1/2017 15:00,1540,16.8,28,0,25,1628,1540
5/1/2017 16:00,1562,16.8,28,0,25,1650,1584
5/1/2017 17:00,1606,16.8,28,0,19,1650,1584
5/1/2017 17:30,1650,16.8,28,0,25,1672,1606
5/1/2017 18:00,1782,16.8,28,0,24,1716,1496
5/1/2017 18:30,1892,16.8,28,0,23,1826,1606
5/1/2017 19:00,1936,16.8,28,0,23,2156,1782
5/1/2017 19:30,1034,16.8,28,0,23,2420,2178
5/1/2017 20:00,2156,16.8,28,0,22,2222,2464
5/1/2017 20:30,2090,16.8,28,0,21,2178,2376
5/1/2017 21:00,2002,16.8,28,0,20,1958,2156
5/1/2017 22:00,1826,16.8,28,0,19,1540,2046
5/1/2017 23:00,1342,16.8,28,0,15,968,1540
5/2/2017 0:00,968,15.5,23.4,15.5,17,858,1320
5/2/2017 1:00,858,15.5,23.4,15.5,20,682,1012
5/2/2017 2:00,726,15.5,23.4,15.5,18,682,704
5/2/2017 3:00,726,15.5,23.4,15.5,18,682,704
5/2/2017 4:00,726,15.5,23.4,15.5,18,880,682
5/2/2017 5:00,748,15.5,23.4,15.5,19,1100,880
5/2/2017 6:00,814,15.5,23.4,15.5,12,1276,924
5/2/2017 6:30,1034,15.5,23.4,15.5,18,1452,1188
5/2/2017 7:00,1144,15.5,23.4,15.5,19.5,1562,1430
5/2/2017 7:30,1100,15.5,23.4,15.5,21,1738,1650
5/2/2017 8:00,1342,15.5,23.4,15.5,22,1804,1782
5/2/2017 8:30,1672,15.5,23.4,15.5,23,1804,1782
5/2/2017 9:00,1672,15.5,23.4,15.5,23.5,1694,1760
5/2/2017 9:30,1694,15.5,23.4,15.5,24,1716,1694
5/2/2017 10:00,1650,15.5,23.4,15.5,25.5,1694,1672
5/2/2017 11:00,1628,15.5,23.4,15.5,27,1672,1694
5/2/2017 12:00,1584,15.5,23.4,15.5,28,1606,1760
5/2/2017 13:00,1562,15.5,23.4,15.5,30,1650,1606
5/2/2017 14:00,1430,15.5,23.4,15.5,18,1562,1584
5/2/2017 15:00,1452,15.5,23.4,15.5,19,1540,1474
5/2/2017 16:00,1562,15.5,23.4,15.5,19,1650,1650
5/2/2017 17:00,1562,15.5,23.4,15.5,20,1672,1650
5/2/2017 17:30,1540,15.5,23.4,15.5,24,1672,1672
5/2/2017 18:00,1540,15.5,23.4,15.5,23.5,1650,1650
5/2/2017 18:30,1518,15.5,23.4,15.5,23,1782,1716
5/2/2017 19:00,1584,15.5,23.4,15.5,22.5,2112,1958
5/2/2017 19:30,1826,15.5,23.4,15.5,22,2420,2200
5/2/2017 20:00,2112,15.5,23.4,15.5,21,2310,2552
5/2/2017 20:30,2046,15.5,23.4,15.5,20,2178,2442
5/2/2017 21:00,1936,15.5,23.4,15.5,20,1980,2266
5/2/2017 22:00,1804,15.5,23.4,15.5,20,1540,2112
5/2/2017 23:00,1408,15.5,23.4,15.5,15,1056,1606
5/3/2017 0:00,990,15.5,26.8,2.2,13,924,385
5/3/2017 1:00,792,15.5,26.8,2.2,20,792,902
5/3/2017 2:00,660,15.5,26.8,2.2,20,792,990
5/3/2017 3:00,660,15.5,26.8,2.2,18,792,770
5/3/2017 4:00,660,15.5,26.8,2.2,20,880,748
5/3/2017 5:00,770,15.5,26.8,2.2,18,1056,814
5/3/2017 6:00,814,15.5,26.8,2.2,13,1232,1100
5/3/2017 6:30,1100,15.5,26.8,2.2,17,1342,1254
5/3/2017 7:00,1232,15.5,26.8,2.2,18.5,1540,1540
5/3/2017 7:30,1320,15.5,26.8,2.2,20,1540,1694
5/3/2017 8:00,1430,15.5,26.8,2.2,22,1738,1848
5/3/2017 8:30,1562,15.5,26.8,2.2,24,1738,1870
5/3/2017 9:00,1606,15.5,26.8,2.2,22.5,1716,1892
5/3/2017 9:30,1672,15.5,26.8,2.2,21,1760,1782
5/3/2017 10:00,1760,15.5,26.8,2.2,24.5,1694,1826
5/3/2017 11:00,1672,15.5,26.8,2.2,28,1738,1848
5/3/2017 12:00,1540,15.5,26.8,2.2,28,1562,1826
5/3/2017 13:00,1518,15.5,26.8,2.2,28,1606,1760
5/3/2017 14:00,1496,15.5,26.8,2.2,24,1562,1760
5/3/2017 15:00,1540,15.5,26.8,2.2,19,1584,1716
5/3/2017 16:00,1518,15.5,26.8,2.2,19,1606,1716
5/3/2017 17:00,616,15.5,26.8,2.2,25,1562,1672
5/3/2017 17:30,1650,15.5,26.8,2.2,19,1584,1760
5/3/2017 18:00,1562,15.5,26.8,2.2,21,1650,1870
5/3/2017 18:30,1540,15.5,26.8,2.2,23,1936,1870
5/3/2017 19:00,1540,15.5,26.8,2.2,22,2156,2090
5/3/2017 19:30,1782,15.5,26.8,2.2,21,2332,2332
5/3/2017 20:00,2024,15.5,26.8,2.2,20.5,2244,2640
5/3/2017 20:30,2024,15.5,26.8,2.2,20,2200,2442
5/3/2017 21:00,1980,15.5,26.8,2.2,20,2024,2332
5/3/2017 22:00,1826,15.5,26.8,2.2,20,1628,2156
5/3/2017 23:00,1386,15.5,26.8,2.2,18,1166,1606
5/4/2017 0:00,968,15,28,0,13,858,1166
5/4/2017 1:00,792,15,28,0,21,858,792
5/4/2017 2:00,726,15,28,0,17,858,770
5/4/2017 3:00,726,15,28,0,20,858,770
5/4/2017 4:00,660,15,28,0,17,990,770
5/4/2017 5:00,594,15,28,0,19,1100,792
5/4/2017 6:00,836,15,28,0,14,1430,1100
5/4/2017 6:30,990,15,28,0,20,1518,1254
5/4/2017 7:00,1122,15,28,0,21,1562,1496
5/4/2017 7:30,1232,15,28,0,22,1782,1606
5/4/2017 8:00,1408,15,28,0,21,1848,1826
5/4/2017 8:30,1540,15,28,0,20,1826,1936
5/4/2017 9:00,1584,15,28,0,21.5,1804,1870
5/4/2017 9:30,1650,15,28,0,23,1760,1870
5/4/2017 10:00,1650,15,28,0,26,1782,1892
5/4/2017 11:00,1672,15,28,0,29,1804,1914
5/4/2017 12:00,1650,15,28,0,28,1760,1892
5/4/2017 13:00,1562,15,28,0,27,1738,1826
5/4/2017 14:00,1430,15,28,0,25,1738,1650
5/4/2017 15:00,1540,15,28,0,24,1760,1540
5/4/2017 16:00,1804,15,28,0,25,1804,1694
